"prolific_pid","treatment_store_exported","product_id","NAME","soldBy","quantity","price","swapOffered","swappedFor","addedFrom"
"683b8b4c10b98bfde6b27bc7","group-3","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","726080","Hannaford Seltzer Water","unit",1,1.29,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","1014335","Doritos Nacho Cheese","unit",1,3.99,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","952735","Pringles Original","unit",1,2.69,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","1010070","Hannaford Macadamia Nuts Roasted & Salted","unit",1,6.44,false,"711191","swapsOfferedPopUp"
"683b8b4c10b98bfde6b27bc7","group-3","1036047","Nutella B-Ready","unit",1,4.29,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","937683","Gardein Ultimate Beefless Ground","unit",1,5.59,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","983312","Chobani Flip Cookie Dough Greek Yogurt","unit",1,1.49,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","916076","Ball Park Meat Franks","unit",1,3.99,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","1027241","Crave House Plant Based Burgers","unit",1,5.99,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","1021617","Smithfield Hickory Smoked Cubed Ham","unit",1,3.49,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","1006722","Hatfield Uncured Ham Steak","unit",1,2.49,false,"na","allProductsOverview"
"683b8b4c10b98bfde6b27bc7","group-3","726134","Hannaford Pineapple Cottage Cheese","unit",1,1.99,false,"725793","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","734973","Country Time Lemonade Mix","unit",1,3.49,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","884381","True Lemon Original Lemonade Sticks","unit",1,3.49,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","905788","Kool-Aid Orange Water Enhancer","unit",1,4.09,false,"na","allProductsOverview"
"682f88174cbf8af0a8ea471d","group-3","943467","4C Fruit Punch Mix","unit",1,7.59,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","933212","Hannaford Lowfat Vanilla Yogurt","unit",1,2.36,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","933212","Hannaford Lowfat Vanilla Yogurt","unit",1,2.36,false,"na","allProductsOverview"
"682f88174cbf8af0a8ea471d","group-3","701995","Philadelphia Soft Cream Cheese","unit",1,6.99,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","929355","Fairlife Chocolate Reduced Fat 2% Ultra-Filtered Milk","unit",1,4.49,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","736358","Hood 1% Milk","unit",1,3.59,true,"na","swapsOfferedPopUp"
"682f88174cbf8af0a8ea471d","group-3","983960","Mighty Spark Queso Fresco & Jalapeno Turkey Patties","unit",1,5.99,false,"na","allProductsOverview"
"682f88174cbf8af0a8ea471d","group-3","696118","Stouffer's Mac & Cheese","unit",1,3.99,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","1014335","Doritos Nacho Cheese","unit",1,3.99,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","1000158","Lay's Party Size Classic Potato Chips","unit",1,4.49,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","972636","Pringles Original Party Stack Can","unit",1,2.89,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","952736","Pringles Sour Cream & Onion Potato Crisps","unit",1,2.69,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","973161","Pringles BBQ party Stack Can","unit",1,2.89,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","723570","M&M's Peanut Chocolate Candies","unit",1,2.26,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","967831","Hannaford Greek Nonfat Raspberry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"677b2d6d388798dbdf3d3765","group-4","1006896","Chobani Complete Strawberry Creme Greek Yogurt Shake","unit",1,2.49,false,"na","allProductsOverview"
"677b2d6d388798dbdf3d3765","group-4","932318","Hannaford 1% Lowfat Chocolate Milk","unit",1,0.99,true,"na","swapsOfferedPopUp"
"677b2d6d388798dbdf3d3765","group-4","919618","Lipton Peach Tea","unit",1,7.79,true,"na","swapsOfferedPopUp"
"680eb2a112bc44a04ea9513d","group-4","694731","Pepsi","unit",1,7.59,true,"na","swapsOfferedPopUp"
"680eb2a112bc44a04ea9513d","group-4","726046","Hannaford Seltzer Water","unit",1,0.89,false,"na","allProductsOverview"
"680eb2a112bc44a04ea9513d","group-4","740639","Coca-Cola Classic","unit",1,2.29,true,"na","swapsOfferedPopUp"
"680eb2a112bc44a04ea9513d","group-4","980670","Pure Leaf Raspberry Tea","unit",1,7.79,true,"na","swapsOfferedPopUp"
"680eb2a112bc44a04ea9513d","group-4","723022","Dole Pineapple Juice","unit",1,4.29,true,"na","swapsOfferedPopUp"
"680eb2a112bc44a04ea9513d","group-4","942450","4C Lemonade Mix","unit",1,7.59,true,"na","swapsOfferedPopUp"
"680eb2a112bc44a04ea9513d","group-4","956222","Celsius Sparkling Grape Rush Soda","unit",1,2.39,false,"na","allProductsOverview"
"680eb2a112bc44a04ea9513d","group-4","974560","Bubly Lime Sparkling Water","unit",1,4.99,false,"na","allProductsOverview"
"680eb2a112bc44a04ea9513d","group-4","754017","Adirondack Strawberry Water","unit",1,2.89,false,"na","productOverview"
"6769cc78e79f747dda9c7b8f","group-4","937171","Juicy Juice 100% Apple Juice","unit",1,2.99,false,"765234","swapsOfferedPopUp"
"6769cc78e79f747dda9c7b8f","group-4","1022638","Gatorade Zero Orange","unit",1,1.99,false,"na","allProductsOverview"
"6769cc78e79f747dda9c7b8f","group-4","1022638","Gatorade Zero Orange","unit",1,1.99,false,"na","allProductsOverview"
"6769cc78e79f747dda9c7b8f","group-4","715056","Hershey's Chocolate Syrup","unit",1,6.29,false,"na","productOverview"
"6769cc78e79f747dda9c7b8f","group-4","980888","Nature's Promise Organic Original Soy Milk","unit",1,2.36,false,"932363","swapsOfferedPopUp"
"6769cc78e79f747dda9c7b8f","group-4","1001112","Planet Oat Extra Creamy Original Oatmilk","unit",1,3.89,false,"725963","swapsOfferedPopUp"
"6769cc78e79f747dda9c7b8f","group-4","725963","Hannaford Light Cream","unit",1,3.12,true,"na","swapsOfferedPopUp"
"6769cc78e79f747dda9c7b8f","group-4","725511","Hannaford Unsweetened Applesauce Cups","unit",1,2.19,false,"na","allProductsOverview"
"6769cc78e79f747dda9c7b8f","group-4","725511","Hannaford Unsweetened Applesauce Cups","unit",1,2.19,false,"na","allProductsOverview"
"6769cc78e79f747dda9c7b8f","group-4","980604","Nature's Promise 94% Turkey Burgers","unit",1,5.99,false,"981249","swapsOfferedPopUp"
"6769cc78e79f747dda9c7b8f","group-4","1033937","Hannaford Restaurant Style Tortillas","unit",1,2.99,false,"710402","swapsOfferedPopUp"
"677e3435b16ff7572b1934d2","group-4","980670","Pure Leaf Raspberry Tea","unit",1,7.79,true,"na","swapsOfferedPopUp"
"677e3435b16ff7572b1934d2","group-4","956199","Pure Leaf Raspberry Tea","unit",1,3.59,true,"na","swapsOfferedPopUp"
"677e3435b16ff7572b1934d2","group-4","765125","Snapple Lemon Iced Tea","unit",1,2.69,true,"na","swapsOfferedPopUp"
"677e3435b16ff7572b1934d2","group-4","1022820","Sun-Maid California Golden Raisins","unit",1,4.89,false,"na","allProductsOverview"
"677e3435b16ff7572b1934d2","group-4","950060","Hannaford Sweetened Dried Cranberries","unit",1,3.28,true,"na","swapsOfferedPopUp"
"677e3435b16ff7572b1934d2","group-4","764233","Dole Pitted Dates","unit",1,4.69,false,"na","allProductsOverview"
"677e3435b16ff7572b1934d2","group-4","1002932","Nature's Promise Organic Raisins","unit",1,4.79,false,"na","allProductsOverview"
"677e3435b16ff7572b1934d2","group-4","941942","Sunsweet D'Noir Pitted Prunes Preservative Free","unit",1,4.89,false,"na","allProductsOverview"
"677e3435b16ff7572b1934d2","group-4","905387","Ocean Spray Craisins 50% Less Sugar","unit",1,3.59,true,"na","swapsOfferedPopUp"
"677e3435b16ff7572b1934d2","group-4","959149","Decas Farms LeanCrans Sweetened Dried Cranberries","unit",1,3.29,false,"na","allProductsOverview"
"677e3435b16ff7572b1934d2","group-4","1009003","Peeled Snacks Organic Gently Dried Mango","unit",1,7.29,true,"na","swapsOfferedPopUp"
"682f83449466b61910a2684d","group-4","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"682f83449466b61910a2684d","group-4","694731","Pepsi","unit",1,7.59,true,"na","swapsOfferedPopUp"
"682f83449466b61910a2684d","group-4","976347","S.Pellegrino Sparkling Mineral Water","unit",1,7.49,false,"na","allProductsOverview"
"682f83449466b61910a2684d","group-4","962137","Idaho Crispy Potato Puffs","unit",1,4.49,true,"na","swapsOfferedPopUp"
"682f83449466b61910a2684d","group-4","879479","Tyson Any'tizers Homestyle Chicken Fries","unit",1,8.99,true,"na","swapsOfferedPopUp"
"682f83449466b61910a2684d","group-4","983777","Nature's Promise Organic Low Sodium Chicken Broth","unit",1,2.19,true,"na","swapsOfferedPopUp"
"682f83449466b61910a2684d","group-4","732832","Blue Diamond Almond Breeze Original Unsweetened Beverage","unit",1,3.09,false,"na","allProductsOverview"
"682f83449466b61910a2684d","group-4","1027674","Core Power Vanilla Milkshake","unit",1,3.69,false,"na","allProductsOverview"
"682f83449466b61910a2684d","group-4","729420","Hannaford Regular Bacon","unit",1,4.99,true,"na","swapsOfferedPopUp"
"682f83449466b61910a2684d","group-4","916073","Ball Park Bun Size Beef Franks","unit",1,4.99,true,"na","swapsOfferedPopUp"
"677fb35eafd357a07e351a9f","group-2","926472","Hannaford Purified Drinking Water","unit",1,2.99,false,"na","allProductsOverview"
"677fb35eafd357a07e351a9f","group-2","932403","Hannaford Skim Fat Free Milk","unit",1,1.67,false,"na","allProductsOverview"
"677fb35eafd357a07e351a9f","group-2","931773","Hannaford 2% Reduced Fat Milk","unit",1,1.67,false,"na","allProductsOverview"
"677fb35eafd357a07e351a9f","group-2","931774","Hannaford Whole Milk","unit",1,1.67,true,"na","swapsOfferedPopUp"
"677fb35eafd357a07e351a9f","group-2","981840","Nature's Promise 90% Lean Ground Beef","unit",1,7.99,false,"na","allProductsOverview"
"677fb35eafd357a07e351a9f","group-2","894524","Nathan's Jumbo Crinkle Cut Fries","unit",1,6.59,false,"695763","swapsOfferedPopUp"
"677fb35eafd357a07e351a9f","group-2","902000","Dinty Moore Beef Stew","unit",1,5.69,true,"na","swapsOfferedPopUp"
"677fb35eafd357a07e351a9f","group-2","1043610","Farm Rich Mozzarella Cheese Sticks","unit",1,7.29,true,"na","swapsOfferedPopUp"
"677fb35eafd357a07e351a9f","group-2","755604","Red Baron 12"" Supreme Pizza","unit",1,5.59,false,"931687","swapsOfferedPopUp"
"677fb35eafd357a07e351a9f","group-2","738162","Old El Paso Taco Seasoning","unit",1,1.49,false,"na","allProductsOverview"
"677fb35eafd357a07e351a9f","group-2","698253","Betty Crocker Suddenly Salad Classic Pasta","unit",1,3.25,false,"na","allProductsOverview"
"677fb35eafd357a07e351a9f","group-2","738155","Old El Paso Hard & Soft Shell Taco Dinner Kit with 6 Taco","unit",1,3.79,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","932403","Hannaford Skim Fat Free Milk","unit",1,1.67,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","725794","Hannaford Cottage Cheese","unit",1,1.99,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","1010220","Hannaford Iced Oatmeal Cookies","unit",1,1.79,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","708079","Smart Ones Three Cheese Ziti Marinara","unit",1,2.49,false,"na","allProductsOverview"
"67ccf7fbbe84c977587b8b53","group-3","696098","Lean Cuisine Cafe Classics Cheese Pizza","unit",1,3.89,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","779426","Capri Sun Fruit Punch Juice Drink","unit",1,3.79,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","1035539","Perdue Grilled Chicken Short Cuts","unit",1,4.99,false,"na","allProductsOverview"
"67ccf7fbbe84c977587b8b53","group-3","970248","Hatfield All Natural Honey Garlic Teriyaki Pork Tenderloin","unit",1,7.99,false,"na","allProductsOverview"
"67ccf7fbbe84c977587b8b53","group-3","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","1022656","Gatorade Lemon-Lime Thirst Quencher","unit",1,1.99,true,"na","swapsOfferedPopUp"
"67ccf7fbbe84c977587b8b53","group-3","1022656","Gatorade Lemon-Lime Thirst Quencher","unit",1,1.99,false,"na","allProductsOverview"
"67ccf7fbbe84c977587b8b53","group-3","1022656","Gatorade Lemon-Lime Thirst Quencher","unit",1,1.99,false,"na","allProductsOverview"
"67ccf7fbbe84c977587b8b53","group-3","1022656","Gatorade Lemon-Lime Thirst Quencher","unit",1,1.99,false,"na","allProductsOverview"
"682afbf6c667a68f9be6798f","group-1","740640","Diet Coke","unit",1,2.29,,,
"682afbf6c667a68f9be6798f","group-1","715121","Hershey's Chocolate Syrup","unit",1,3.69,,,
"682afbf6c667a68f9be6798f","group-1","697045","Mott's 100% Apple Juice","unit",1,2.89,,,
"682afbf6c667a68f9be6798f","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"682afbf6c667a68f9be6798f","group-1","1037490","Nabisco Oreo","unit",1,4.69,,,
"682afbf6c667a68f9be6798f","group-1","945070","Hannaford Breaded Nugget Shaped Chicken Breast Nuggets","unit",1,6.11,,,
"682afbf6c667a68f9be6798f","group-1","726773","Hannaford Fully Cooked Bacon","unit",1,3.99,,,
"682afbf6c667a68f9be6798f","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"682afbf6c667a68f9be6798f","group-1","1027673","Core Power Chocolate Milkshake","unit",1,3.69,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"68338659ede36ef3d735a3be","group-1","694731","Pepsi","unit",1,7.59,,,
"683cd1c307202fdd3538842d","group-2","931610","Pure Leaf Real Brewed Unsweetened Tea","unit",1,3.59,false,"na","allProductsOverview"
"683cd1c307202fdd3538842d","group-2","980670","Pure Leaf Raspberry Tea","unit",1,7.79,true,"na","swapsOfferedPopUp"
"683cd1c307202fdd3538842d","group-2","969260","Hebrew National Beef Franks","unit",1,5.99,true,"na","swapsOfferedPopUp"
"683cd1c307202fdd3538842d","group-2","930718","Hannaford Thick Sliced Bacon","unit",1,4.99,true,"na","swapsOfferedPopUp"
"683cd1c307202fdd3538842d","group-2","1007134","Nature's Promise Organic Sweet Italian Chicken Sausage","unit",1,6.99,false,"729419","swapsOfferedPopUp"
"683cd1c307202fdd3538842d","group-2","768613","Jimmy Dean Regular Sausage Roll","unit",1,5.49,true,"na","swapsOfferedPopUp"
"683cd1c307202fdd3538842d","group-2","929354","Fairlife 2% Reduced Fat Ultra-Filtered Milk","unit",1,4.49,false,"na","allProductsOverview"
"683cd1c307202fdd3538842d","group-2","929355","Fairlife Chocolate Reduced Fat 2% Ultra-Filtered Milk","unit",1,4.49,false,"na","allProductsOverview"
"683cd1c307202fdd3538842d","group-2","1004537","Hannaford Heavy Whipping Cream","unit",1,4.98,true,"na","swapsOfferedPopUp"
"683cd1c307202fdd3538842d","group-2","1012693","Planet Oat Caramel Oatmilk Creamer","unit",1,4.49,true,"na","swapsOfferedPopUp"
"67ec6ca32e469e4627f12a13","group-4","725511","Hannaford Unsweetened Applesauce Cups","unit",1,2.19,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","1018805","Hannaford Chunky Peaches in 100% Juice","unit",1,1.49,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","723024","Dole Diced Pears Bowls in 100% Juice","unit",1,3.39,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","941028","Hannaford Mandarin Oranges","unit",1,1.34,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","1030989","Hannaford Unsweetened Applesauce","unit",1,3.49,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","962209","La Banderita Yellow Corn Tortillas","unit",1,2.14,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","698253","Betty Crocker Suddenly Salad Classic Pasta","unit",1,3.25,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","1011695","La Banderita Carb Counter Tortillas","unit",1,4.05,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","758735","SuperPretzel Soft Pretzels","unit",1,3.29,false,"na","allProductsOverview"
"67ec6ca32e469e4627f12a13","group-4","919842","Healthy Choice Cafe Steamers Pineapple Chicken","unit",1,3.69,false,"na","allProductsOverview"
"68317cbd9f72fc0b66eae20d","group-2","1004085","Powerade Zero Mixed Berry Sports Drink","unit",1,1.49,false,"na","allProductsOverview"
"68317cbd9f72fc0b66eae20d","group-2","1040505","Prime Ice Pop Hydration Drink","unit",1,1.99,false,"1004090","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","710511","Tostitos Medium Queso Dip","unit",1,4.09,true,"na","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","953318","Nabisco BelVita Toasted Coconut Breakfast Biscuits","unit",1,4.09,true,"na","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","745381","Chef Boyardee Beef Ravioli","unit",1,1.59,false,"na","allProductsOverview"
"68317cbd9f72fc0b66eae20d","group-2","738169","Old El Paso Low Salt Taco Seasoning","unit",1,1.49,true,"na","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","702127","Kraft Velveeta & Shells Dinner","unit",1,3.99,true,"na","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","941140","Morning Star Farms Chik'N Nuggets","unit",1,4.29,false,"na","allProductsOverview"
"68317cbd9f72fc0b66eae20d","group-2","759241","Barber Foods Chicken Kiev","unit",1,5.29,true,"na","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","842747","Cooked Perfect Italian Style Meatballs","unit",1,9.99,true,"na","swapsOfferedPopUp"
"68317cbd9f72fc0b66eae20d","group-2","932360","Hannaford 1% Low Fat Milk","unit",1,2.99,false,"na","allProductsOverview"
"68317cbd9f72fc0b66eae20d","group-2","914994","Fage Total 0% Plain Yogurt","unit",1,6.99,false,"na","allProductsOverview"
"683b6daaea33bd452fbbcf8f","group-3","716579","Land O Lakes Single Serve Dairy Creamer","unit",1,3.99,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","715144","Reese's Smooth & Creamy Cup","unit",1,1.4,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","910940","Hannaford Original Crispy Chicken Strips","unit",1,7.86,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","1027351","Hannaford 85% Lean Ground Turkey","unit",1,4.99,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","889884","Hunt's Manwich Sloppy Joe Sauce","unit",1,2.19,false,"na","productOverview"
"683b6daaea33bd452fbbcf8f","group-3","889884","Hunt's Manwich Sloppy Joe Sauce","unit",1,2.19,false,"na","productOverview"
"683b6daaea33bd452fbbcf8f","group-3","1008326","Voortman Vanilla Wafers","unit",1,2.99,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","712776","Ocean Spray Cran-Apple Juice Cocktail","unit",1,3.59,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","712776","Ocean Spray Cran-Apple Juice Cocktail","unit",1,3.59,false,"na","productOverview"
"683b6daaea33bd452fbbcf8f","group-3","712776","Ocean Spray Cran-Apple Juice Cocktail","unit",1,3.59,false,"na","productOverview"
"683b6daaea33bd452fbbcf8f","group-3","884382","True Lemon Raspberry Lemonade Sticks","unit",1,3.49,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","884382","True Lemon Raspberry Lemonade Sticks","unit",1,3.49,false,"na","productOverview"
"683b6daaea33bd452fbbcf8f","group-3","931618","Hannaford Part Skim Fancy Mozzarella Shredded Cheese","unit",1,2.22,true,"na","swapsOfferedPopUp"
"683b6daaea33bd452fbbcf8f","group-3","931618","Hannaford Part Skim Fancy Mozzarella Shredded Cheese","unit",1,2.22,false,"na","productOverview"
"683787f6144dce52a6de2505","group-2","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"683787f6144dce52a6de2505","group-2","980670","Pure Leaf Raspberry Tea","unit",1,7.79,true,"na","swapsOfferedPopUp"
"683787f6144dce52a6de2505","group-2","712757","Ocean Spray Cranberry Juice Cocktail","unit",1,3.59,true,"na","swapsOfferedPopUp"
"683787f6144dce52a6de2505","group-2","1027351","Hannaford 85% Lean Ground Turkey","unit",1,4.99,false,"na","allProductsOverview"
"683787f6144dce52a6de2505","group-2","980603","Nature's Promise 94% Ground Turkey","unit",1,5.99,false,"na","allProductsOverview"
"683787f6144dce52a6de2505","group-2","757466","Perdue All Natural Perfect Portions Italian Chicken","unit",1,11.99,false,"na","allProductsOverview"
"683787f6144dce52a6de2505","group-2","932363","Hannaford Whole Milk","unit",1,2.99,true,"na","swapsOfferedPopUp"
"683787f6144dce52a6de2505","group-2","926472","Hannaford Purified Drinking Water","unit",1,2.99,false,"na","allProductsOverview"
"683787f6144dce52a6de2505","group-2","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,true,"na","swapsOfferedPopUp"
"6827929b7405c8abf4d3c195","group-2","1005771","Kitu Super Coffee Vanilla","unit",1,3.09,false,"na","allProductsOverview"
"6827929b7405c8abf4d3c195","group-2","1010778","Super Coffee Caramel Latte","unit",1,3.09,false,"na","allProductsOverview"
"6827929b7405c8abf4d3c195","group-2","984523","GoGo Squeez Fruit&Veggiez Variety Zippin' Zingin' Pear","unit",1,9.59,false,"953318","swapsOfferedPopUp"
"6827929b7405c8abf4d3c195","group-2","953318","Nabisco BelVita Toasted Coconut Breakfast Biscuits","unit",1,4.09,true,"na","swapsOfferedPopUp"
"6827929b7405c8abf4d3c195","group-2","705285","Tyson Crispy Chicken Strips","unit",1,8.99,true,"na","swapsOfferedPopUp"
"6827929b7405c8abf4d3c195","group-2","967769","Hannaford Plain Whole Milk Greek Yogurt","unit",1,3.63,false,"na","productOverview"
"6827929b7405c8abf4d3c195","group-2","722039","Dinty Moore Beef Stew","unit",1,3.29,true,"na","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","929353","Fairlife Fat Free Ultra-Filtered Milk","unit",1,4.49,true,"na","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","727174","Hannaford French Vanilla Coffee Creamer","unit",1,2.57,true,"na","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","736371","Hood Heavy Cream","unit",1,3.99,true,"na","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","1017528","Sweet Earth Seasoned Shredded Chik'n","unit",1,7.99,false,"981840","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","1010849","Impossible Beef Made from Plants","unit",1,7.99,false,"na","allProductsOverview"
"683a547eeaf9a6ef3ab762dc","group-4","949961","PopCorners Carnival Kettle Gluten Free Popped Corn Snack","unit",1,4.49,true,"na","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","1022233","Late July Sea Salt & Lime Thin & Crispy Tortilla Chips","unit",1,4.59,false,"na","allProductsOverview"
"683a547eeaf9a6ef3ab762dc","group-4","949550","Nabisco Fig Newtons Fruit Chewy Cookies","unit",1,4.29,true,"na","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","697042","Mott's Regular Applesauce Cups","unit",1,2.89,false,"1025784","swapsOfferedPopUp"
"683a547eeaf9a6ef3ab762dc","group-4","887133","Nabisco BelVita Blueberry Breakfast Biscuit","unit",1,4.09,true,"na","swapsOfferedPopUp"
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"68377e61004afd5f20b23946","group-1","1025060","Pure Leaf Low Sugar Subtly Sweet Tea","unit",1,7.79,,,
"67e2cb2b6d5ef3cb1b310753","group-3","1022654","Gatorade Fruit Punch Thirst Quencher","unit",1,1.99,true,"na","swapsOfferedPopUp"
"67e2cb2b6d5ef3cb1b310753","group-3","1022654","Gatorade Fruit Punch Thirst Quencher","unit",1,1.99,false,"na","productOverview"
"67e2cb2b6d5ef3cb1b310753","group-3","930291","Monster Energy Ultra Sunrise","unit",1,2.59,false,"na","productOverview"
"67e2cb2b6d5ef3cb1b310753","group-3","930291","Monster Energy Ultra Sunrise","unit",1,2.59,false,"na","productOverview"
"67e2cb2b6d5ef3cb1b310753","group-3","842747","Cooked Perfect Italian Style Meatballs","unit",1,9.99,true,"na","swapsOfferedPopUp"
"67e2cb2b6d5ef3cb1b310753","group-3","842747","Cooked Perfect Italian Style Meatballs","unit",1,9.99,false,"na","allProductsOverview"
"67e2cb2b6d5ef3cb1b310753","group-3","896024","Bubba Turkey Burgers","unit",1,10.99,true,"na","swapsOfferedPopUp"
"67e2cb2b6d5ef3cb1b310753","group-3","802947","Bove's Italian Style Meatballs","unit",1,9.99,true,"na","swapsOfferedPopUp"
