"prolific_pid","treatment_store_exported","product_id","NAME","soldBy","quantity","price","swapOffered","swappedFor","addedFrom"
"650b03136ab3d4c832d98b71","group-3","1011414","Amy's Vegan Margherita Pizza","unit",1,8.49,false,"na","allProductsOverview"
"650b03136ab3d4c832d98b71","group-3","835918","Blue Diamond Almond Breeze Unsweetened Vanilla Almondmilk","unit",1,3.09,false,"na","allProductsOverview"
"650b03136ab3d4c832d98b71","group-3","909742","Nabisco Ritz Original Crackers","unit",1,3.99,false,"na","cartOverview"
"67ef9182644dae9ea4e3bb3d","group-3","740639","Coca-Cola Classic","unit",1,2.29,true,"na","swapsOfferedPopUp"
"67ef9182644dae9ea4e3bb3d","group-3","982295","Hannaford Electroly+E Water","unit",1,0.99,false,"na","allProductsOverview"
"67ef9182644dae9ea4e3bb3d","group-3","982295","Hannaford Electroly+E Water","unit",1,0.99,false,"na","allProductsOverview"
"67ef9182644dae9ea4e3bb3d","group-3","723569","M&M's Plain Chocolate Candies","unit",1,2.26,true,"na","swapsOfferedPopUp"
"67ef9182644dae9ea4e3bb3d","group-3","1037490","Nabisco Oreo","unit",1,4.69,true,"na","swapsOfferedPopUp"
"67ef9182644dae9ea4e3bb3d","group-3","1037490","Nabisco Oreo","unit",1,4.69,false,"na","productOverview"
"67ef9182644dae9ea4e3bb3d","group-3","894526","Inland Valley Checkers Fries","unit",1,6.59,false,"na","allProductsOverview"
"67ef9182644dae9ea4e3bb3d","group-3","894526","Inland Valley Checkers Fries","unit",1,6.59,false,"na","allProductsOverview"
"67ef9182644dae9ea4e3bb3d","group-3","755604","Red Baron 12"" Supreme Pizza","unit",1,5.59,true,"na","swapsOfferedPopUp"
"67ef9182644dae9ea4e3bb3d","group-3","983693","Al Fresco Sweet Apple Chicken Sausage","unit",1,5.49,false,"na","allProductsOverview"
"67ef9182644dae9ea4e3bb3d","group-3","933212","Hannaford Lowfat Vanilla Yogurt","unit",1,2.36,true,"na","swapsOfferedPopUp"
"67ef9182644dae9ea4e3bb3d","group-3","929355","Fairlife Chocolate Reduced Fat 2% Ultra-Filtered Milk","unit",1,4.49,true,"na","swapsOfferedPopUp"
"668ac8ccac0dc505afbafed8","group-2","1027271","Ghost Energy Drink Sour Patch Red Berry","unit",1,2.25,false,"803018","swapsOfferedPopUp"
"668ac8ccac0dc505afbafed8","group-2","1017035","C4 Energy Zero Sugar Orange Slice Drink","unit",1,2.5,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","1027273","Ghost Energy Drink Sour Patch Blue Raspberry","unit",1,2.25,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","1028568","C4 Energy Zero Sugar Skittles Drink","unit",1,2.5,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","1022083","Calypso Ocean Blue Lemonade","unit",1,1.5,true,"na","swapsOfferedPopUp"
"668ac8ccac0dc505afbafed8","group-2","705287","Tyson Honey Battered Chicken Breast Tenders","unit",1,7.89,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","715364","Reese's Pieces Big Box","unit",1,1.39,true,"na","swapsOfferedPopUp"
"668ac8ccac0dc505afbafed8","group-2","741837","Campbell's Chunky Chicken Noodle Soup","unit",1,2.99,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","724923","Progresso Rich & Hearty Chicken Homestyle Noodle Soup","unit",1,2.69,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","724844","Progresso Classic Tomato Basil Soup","unit",1,3.69,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","929354","Fairlife 2% Reduced Fat Ultra-Filtered Milk","unit",1,4.49,false,"na","allProductsOverview"
"668ac8ccac0dc505afbafed8","group-2","701995","Philadelphia Soft Cream Cheese","unit",1,6.99,true,"na","swapsOfferedPopUp"
"668ac8ccac0dc505afbafed8","group-2","1009305","Good Culture Simply Strawberry Cottage Cheese","unit",1,1.59,false,"932438","swapsOfferedPopUp"
"668ac8ccac0dc505afbafed8","group-2","1008913","Hannaford Grass-Fed Ground Beef Patties 85/15","unit",1,8.99,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","732832","Blue Diamond Almond Breeze Original Unsweetened Beverage","unit",1,3.09,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","1021093","Planet Oat Extra Creamy Oatmilk","unit",1,2.99,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","970454","Good Karma Unsweetened Flax Milk","unit",1,3.69,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","1009309","Oatsome Organic Oat Drink Barista","unit",1,3.59,true,"na","swapsOfferedPopUp"
"67d6f7d7b82888399828cbe9","group-2","724177","Lipton Onion Soup Mix","unit",1,1.89,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","821221","Snow's Clam Chowder","unit",1,3.09,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","984253","Bar Harbor Ready To Serve New England Style Clam Chowder","unit",1,2.99,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","712755","Ocean Spray Jellied Cranberry Sauce","unit",1,2.29,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","725512","Hannaford Original Applesauce Cups","unit",1,2.19,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","726171","Hannaford Sliced Peaches in 100% Juice","unit",1,1.49,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","918132","GoGo Squeez Cinnamon Applesauce Pouches","unit",1,8.19,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","940406","Hannaford Whole Cranberry Sauce","unit",1,1.59,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","981840","Nature's Promise 90% Lean Ground Beef","unit",1,7.99,false,"na","allProductsOverview"
"67d6f7d7b82888399828cbe9","group-2","1018557","Sweet Earth Chiptle Chik'n","unit",1,3.99,false,"na","allProductsOverview"
"670b51569bc4cb66e1a4bdca","group-1","765218","Apple & Eve Apple Juice","unit",1,2.79,,,
"670b51569bc4cb66e1a4bdca","group-1","712757","Ocean Spray Cranberry Juice Cocktail","unit",1,3.59,,,
"670b51569bc4cb66e1a4bdca","group-1","926472","Hannaford Purified Drinking Water","unit",1,2.99,,,
"670b51569bc4cb66e1a4bdca","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"670b51569bc4cb66e1a4bdca","group-1","879994","Hannaford Heavy Whipping Cream","unit",1,2.69,,,
"670b51569bc4cb66e1a4bdca","group-1","769413","Mrs. Budd's White Meat Chicken Pie","unit",1,4.99,,,
"670b51569bc4cb66e1a4bdca","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"670b51569bc4cb66e1a4bdca","group-1","1004474","Nature's Promise Multigrain Corn Tortilla Chips","unit",1,2.99,,,
"670b51569bc4cb66e1a4bdca","group-1","1004033","Jack Link's Teriyaki Beef Steak Strip","unit",1,1.89,,,
"670b51569bc4cb66e1a4bdca","group-1","1025800","Hannaford Kettle Cooked Potato Chips","unit",1,1.79,,,
"670b51569bc4cb66e1a4bdca","group-1","697918","Fruit by the Foot Variety Pack","unit",1,3.89,,,
"670b51569bc4cb66e1a4bdca","group-1","724843","Progresso Classic Minestrone Soup","unit",1,3.69,,,
"670b51569bc4cb66e1a4bdca","group-1","724849","Progresso Chicken Noodle Soup","unit",1,2.59,,,
"670b51569bc4cb66e1a4bdca","group-1","945070","Hannaford Breaded Nugget Shaped Chicken Breast Nuggets","unit",1,6.11,,,
"67dff7baa47b22e23bc1a411","group-2","1022641","Gatorade Zero Berry","unit",1,1.99,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","1004086","Powerade Zero Orange Sports Drink","unit",1,1.49,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","930291","Monster Energy Ultra Sunrise","unit",1,2.59,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","930291","Monster Energy Ultra Sunrise","unit",1,2.59,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","1014335","Doritos Nacho Cheese","unit",1,3.99,true,"na","swapsOfferedPopUp"
"67dff7baa47b22e23bc1a411","group-2","1014335","Doritos Nacho Cheese","unit",1,3.99,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","1014335","Doritos Nacho Cheese","unit",1,3.99,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","900260","Dark Chocolate Covered Almonds","unit",1,5.49,true,"na","swapsOfferedPopUp"
"67dff7baa47b22e23bc1a411","group-2","900275","Banana Chips","unit",1,3.69,true,"na","swapsOfferedPopUp"
"67dff7baa47b22e23bc1a411","group-2","983263","Nature's Promise All Natural Ground Chicken","unit",1,4.49,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","983263","Nature's Promise All Natural Ground Chicken","unit",1,4.49,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","967836","Hannaford Greek Nonfat Peach Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","889884","Hunt's Manwich Sloppy Joe Sauce","unit",1,2.19,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","889884","Hunt's Manwich Sloppy Joe Sauce","unit",1,2.19,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","889884","Hunt's Manwich Sloppy Joe Sauce","unit",1,2.19,false,"na","allProductsOverview"
"67dff7baa47b22e23bc1a411","group-2","722039","Dinty Moore Beef Stew","unit",1,3.29,true,"na","swapsOfferedPopUp"
"64a2be5c2053c3002cf8bbfc","group-1","932362","Hannaford 2% Reduced Fat Milk","unit",1,2.99,,,
"64a2be5c2053c3002cf8bbfc","group-1","932362","Hannaford 2% Reduced Fat Milk","unit",1,2.99,,,
"64a2be5c2053c3002cf8bbfc","group-1","892120","Dannon Light & Fit Greek Vanilla Nonfat Yogurt","unit",1,4.29,,,
"64a2be5c2053c3002cf8bbfc","group-1","931622","Hannaford Classic American Singles","unit",1,2.49,,,
"64a2be5c2053c3002cf8bbfc","group-1","919840","Healthy Choice Cafe Steamers Beef Teriyaki","unit",1,3.69,,,
"64a2be5c2053c3002cf8bbfc","group-1","919839","Healthy Choice Cafe Steamers General Tso's Spicy Chicken","unit",1,3.69,,,
"64a2be5c2053c3002cf8bbfc","group-1","835753","Smart Ones Ham and Cheese Scramble","unit",1,2.49,,,
"64a2be5c2053c3002cf8bbfc","group-1","835753","Smart Ones Ham and Cheese Scramble","unit",1,2.49,,,
"64a2be5c2053c3002cf8bbfc","group-1","708092","Smart Ones Beef Potato Roast w/Vegetables","unit",1,2.49,,,
"64a2be5c2053c3002cf8bbfc","group-1","891461","Stouffer's Homestyle Roast Turkey with Potatoes & Stuffing","unit",1,4.09,,,
"64a2be5c2053c3002cf8bbfc","group-1","850130","Stouffer's Spaghetti w/Meat Sauce","unit",1,4.09,,,
"64a2be5c2053c3002cf8bbfc","group-1","940404","Hannaford Jellied Cranberry Sauce","unit",1,1.59,,,
"64a2be5c2053c3002cf8bbfc","group-1","726172","Hannaford Fruit Cocktail in Pear Juice","unit",1,1.49,,,
"64a2be5c2053c3002cf8bbfc","group-1","705671","Del Monte Sliced Peaches No Sugar Added","unit",1,2.59,,,
"64a2be5c2053c3002cf8bbfc","group-1","705671","Del Monte Sliced Peaches No Sugar Added","unit",1,2.59,false,"na","cartOverview"
"67d1e699af2dd980a764accb","group-4","803116","Arizona Arnold Palmer Light Half & Half Iced Tea Lemonade","unit",1,4.39,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","952735","Pringles Original","unit",1,2.69,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","959905","Nabisco Triscuit Original","unit",1,2.99,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","900121","Roasted and Salted Pumpkin Seeds","unit",1,3.99,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","1007773","Nature's Promise Organic Roasted Salted Cashews","unit",1,7.99,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","705285","Tyson Crispy Chicken Strips","unit",1,8.99,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","848839","Gorton's Grilled Haddock","unit",1,6.99,false,"700848","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"67d1e699af2dd980a764accb","group-4","967828","Hannaford Greek Nonfat Vanilla Yogurt","unit",1,0.64,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","967831","Hannaford Greek Nonfat Raspberry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"67d1e699af2dd980a764accb","group-4","932363","Hannaford Whole Milk","unit",1,2.99,true,"na","swapsOfferedPopUp"
"67d1e699af2dd980a764accb","group-4","732832","Blue Diamond Almond Breeze Original Unsweetened Beverage","unit",1,3.09,false,"na","allProductsOverview"
"67d1e699af2dd980a764accb","group-4","984158","Nature's Promise Organic Low Sodium Chicken Broth","unit",1,3.09,true,"na","swapsOfferedPopUp"
"5a4ff86beedc32000141f232","group-1","1028989","Lactaid Whole Milk","unit",1,2.99,,,
"5a4ff86beedc32000141f232","group-1","1028989","Lactaid Whole Milk","unit",1,2.99,,,
"5a4ff86beedc32000141f232","group-1","912134","So Delicious Dairy Free Coconut Milk Original","unit",1,2.69,,,
"5a4ff86beedc32000141f232","group-1","946299","Devour Buffalo Chicken Mac & Cheese","unit",1,3.79,,,
"5a4ff86beedc32000141f232","group-1","946299","Devour Buffalo Chicken Mac & Cheese","unit",1,3.79,,,
"5a4ff86beedc32000141f232","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"5a4ff86beedc32000141f232","group-1","981907","Nature's Promise 85% Lean Ground Beef","unit",1,6.99,,,
"5a4ff86beedc32000141f232","group-1","694133","Pepsi","unit",1,2.69,,,
"5a4ff86beedc32000141f232","group-1","694133","Pepsi","unit",1,2.69,,,
"5a4ff86beedc32000141f232","group-1","769297","Canada Dry Ginger Ale","unit",1,2.29,,,
"5a4ff86beedc32000141f232","group-1","769297","Canada Dry Ginger Ale","unit",1,2.29,,,
"5a4ff86beedc32000141f232","group-1","1018805","Hannaford Chunky Peaches in 100% Juice","unit",1,1.49,,,
"5a4ff86beedc32000141f232","group-1","1018805","Hannaford Chunky Peaches in 100% Juice","unit",1,1.49,,,
"67e268cbf13dcd115337894c","group-1","740640","Diet Coke","unit",1,2.29,,,
"67e268cbf13dcd115337894c","group-1","740639","Coca-Cola Classic","unit",1,2.29,,,
"67e268cbf13dcd115337894c","group-1","694133","Pepsi","unit",1,2.69,,,
"67e268cbf13dcd115337894c","group-1","715602","Hershey's Milk Chocolate Bars","unit",1,6.19,,,
"67e268cbf13dcd115337894c","group-1","715152","Reese's 4 Peanut Butter King Size Peanut Butter Cups","unit",1,2.19,,,
"67e268cbf13dcd115337894c","group-1","946307","P.F. Chang's Home Menu Chicken Fried Rice","unit",1,8.15,,,
"67e268cbf13dcd115337894c","group-1","967767","Hannaford Plain Nonfat Greek Yogurt","unit",1,3.63,,,
"67e268cbf13dcd115337894c","group-1","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,,,
"67e268cbf13dcd115337894c","group-1","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,,,
"67e268cbf13dcd115337894c","group-1","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,,,
"67e268cbf13dcd115337894c","group-1","967839","Hannaford Greek Nonfat Mixed Berry Yogurt","unit",1,0.64,,,
"67e268cbf13dcd115337894c","group-1","757466","Perdue All Natural Perfect Portions Italian Chicken","unit",1,11.99,,,
"67e268cbf13dcd115337894c","group-1","932363","Hannaford Whole Milk","unit",1,2.99,,,
"67e268cbf13dcd115337894c","group-1","929354","Fairlife 2% Reduced Fat Ultra-Filtered Milk","unit",1,4.49,,,
"67ddc09da427b74ec7124351","group-4","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"67ddc09da427b74ec7124351","group-4","769297","Canada Dry Ginger Ale","unit",1,2.29,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","948778","Hannaford Black Cherry Seltzer Water","unit",1,0.89,false,"na","allProductsOverview"
"67ddc09da427b74ec7124351","group-4","931625","Hannaford 100% Apple Juice","unit",1,2.79,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","748335","Swedish Fish Red Candy","unit",1,4.49,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","723556","Snickers Bar","unit",1,2.26,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","1021366","Circus Peanuts Soft Candy","unit",1,1.09,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","933212","Hannaford Lowfat Vanilla Yogurt","unit",1,2.36,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","725795","Hannaford Small Curd Cottage Cheese","unit",1,2.58,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","932361","Hannaford Skim Fat Free Milk","unit",1,2.99,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","971931","Hood Squeeze Sour Cream","unit",1,2.49,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","980604","Nature's Promise 94% Turkey Burgers","unit",1,5.99,false,"na","allProductsOverview"
"67ddc09da427b74ec7124351","group-4","968868","Beyond Meat Beyond Beef Patty","unit",1,5.49,false,"na","allProductsOverview"
"67ddc09da427b74ec7124351","group-4","767996","Johnsonville Beddar With Cheddar Fully Cooked Sausage","unit",1,4.99,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","697736","Bar S Jumbo Franks","unit",1,1.99,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","931547","Hannaford Chicken Cordon Bleu Stuffed Chicken Breast","unit",1,3.49,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","1037492","Nabisco Double Stuffed Oreo","unit",1,4.69,true,"na","swapsOfferedPopUp"
"67ddc09da427b74ec7124351","group-4","1020458","On The Border Cafe Style Tortilla Chips","unit",1,2.99,true,"na","swapsOfferedPopUp"
"68164650dd74ce8c307b9e7a","group-3","743970","Pacific Natural Foods Organic Vegetable Broth","unit",1,4.39,false,"983777","swapsOfferedPopUp"
"68164650dd74ce8c307b9e7a","group-3","734075","Amy's Organic Light in Sodium Split Pea Soup","unit",1,3.89,false,"894009","swapsOfferedPopUp"
"68164650dd74ce8c307b9e7a","group-3","738162","Old El Paso Taco Seasoning","unit",1,1.49,false,"na","allProductsOverview"
"68164650dd74ce8c307b9e7a","group-3","851433","La Banderita Soft Taco Flour Tortillas","unit",1,2.99,false,"na","allProductsOverview"
"68164650dd74ce8c307b9e7a","group-3","939464","Hannaford 8"" Flour Tortillas","unit",1,2.59,false,"na","allProductsOverview"
"68164650dd74ce8c307b9e7a","group-3","738155","Old El Paso Hard & Soft Shell Taco Dinner Kit with 6 Taco","unit",1,3.79,false,"na","allProductsOverview"
"68164650dd74ce8c307b9e7a","group-3","1018927","Old El Paso Cilantro Lime Rice","unit",1,2.59,false,"na","allProductsOverview"
"68164650dd74ce8c307b9e7a","group-3","738200","Old El Paso Spanish Rice","unit",1,2.59,false,"na","allProductsOverview"
"68164650dd74ce8c307b9e7a","group-3","846078","Blue Diamond Almond Breeze Almondmilk Unsweetened Original","unit",1,3.69,false,"929353","swapsOfferedPopUp"
"68164650dd74ce8c307b9e7a","group-3","846078","Blue Diamond Almond Breeze Almondmilk Unsweetened Original","unit",1,3.69,false,"929353","swapAcceptedPopUp"
"68164650dd74ce8c307b9e7a","group-3","1024461","Nature's Promise Almond Milk Unsweetened Vanilla","unit",1,3.49,false,"929355","swapsOfferedPopUp"
"67e5cc6cc3d974e38560d65a","group-4","740640","Diet Coke","unit",1,2.29,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","726080","Hannaford Seltzer Water","unit",1,1.29,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","867148","Hannaford Lemon-Lime Seltzer Water","unit",1,3.6,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","1021093","Planet Oat Extra Creamy Oatmilk","unit",1,2.99,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","732832","Blue Diamond Almond Breeze Original Unsweetened Beverage","unit",1,3.09,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","967838","Hannaford Greek Nonfat Black Cherry Yogurt","unit",1,0.64,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","1006890","Chobani Less Sugar Greek Yogurt Fino Lemon","unit",1,1.29,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","968071","Chobani Strawberry Banana Greek Yogurt Drink","unit",1,1.99,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","982465","Nature's Promise Unsweetened Original Almondmilk","unit",1,2.36,false,"na","allProductsOverview"
"67e5cc6cc3d974e38560d65a","group-4","1029643","Santitas White Corn Tortilla Chips","unit",1,2.69,false,"715707","swapsOfferedPopUp"
"67e5cc6cc3d974e38560d65a","group-4","1033937","Hannaford Restaurant Style Tortillas","unit",1,2.99,false,"1037490","swapsOfferedPopUp"
"67e5cc6cc3d974e38560d65a","group-4","941942","Sunsweet D'Noir Pitted Prunes Preservative Free","unit",1,4.89,false,"887133","swapsOfferedPopUp"
"67e5cc6cc3d974e38560d65a","group-4","1016709","Kevin's Teriyaki Chicken","unit",1,10.99,false,"737121","swapsOfferedPopUp"
"67e5cc6cc3d974e38560d65a","group-4","1018557","Sweet Earth Chiptle Chik'n","unit",1,3.99,false,"916072","swapsOfferedPopUp"
"67e5cc6cc3d974e38560d65a","group-4","1016502","Nature's Promise Grilled Carved Chicken Breast Strips","unit",1,3.99,false,"983263","swapsOfferedPopUp"
"67db8c1f3d1cedd1c263773f","group-4","740378","Coca-Cola Classic","unit",1,6.49,true,"na","swapsOfferedPopUp"
"67db8c1f3d1cedd1c263773f","group-4","1013002","Nerds Candy Gummy Clusters","unit",1,4.19,true,"na","swapsOfferedPopUp"
"67db8c1f3d1cedd1c263773f","group-4","931547","Hannaford Chicken Cordon Bleu Stuffed Chicken Breast","unit",1,3.49,true,"na","swapsOfferedPopUp"
"67db8c1f3d1cedd1c263773f","group-4","970248","Hatfield All Natural Honey Garlic Teriyaki Pork Tenderloin","unit",1,7.99,false,"na","productOverview"
"67db8c1f3d1cedd1c263773f","group-4","929355","Fairlife Chocolate Reduced Fat 2% Ultra-Filtered Milk","unit",1,4.49,true,"na","swapsOfferedPopUp"
"67db8c1f3d1cedd1c263773f","group-4","821221","Snow's Clam Chowder","unit",1,3.09,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","740640","Diet Coke","unit",1,2.29,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","1021567","Nerds Gummy Clusters Very Berry","unit",1,4.19,true,"na","swapsOfferedPopUp"
"67cdf0e4f06f45caf6d7740c","group-2","1021567","Nerds Gummy Clusters Very Berry","unit",1,4.19,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","949949","Chocolove Salted Caramel In Dark Chocolate 55% Bar","unit",1,2.99,true,"na","swapsOfferedPopUp"
"67cdf0e4f06f45caf6d7740c","group-2","949949","Chocolove Salted Caramel In Dark Chocolate 55% Bar","unit",1,2.99,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","949949","Chocolove Salted Caramel In Dark Chocolate 55% Bar","unit",1,2.99,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","983777","Nature's Promise Organic Low Sodium Chicken Broth","unit",1,2.19,false,"na","allProductsOverview"
"67cdf0e4f06f45caf6d7740c","group-2","983778","Nature's Promise Organic Chicken Broth","unit",1,2.19,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","729420","Hannaford Regular Bacon","unit",1,4.99,true,"na","swapsOfferedPopUp"
"67cdf0e4f06f45caf6d7740c","group-2","930718","Hannaford Thick Sliced Bacon","unit",1,4.99,true,"na","swapsOfferedPopUp"
"67cdf0e4f06f45caf6d7740c","group-2","696118","Stouffer's Mac & Cheese","unit",1,3.99,true,"na","swapsOfferedPopUp"
"67cdf0e4f06f45caf6d7740c","group-2","696118","Stouffer's Mac & Cheese","unit",1,3.99,false,"na","productOverview"
"67cdf0e4f06f45caf6d7740c","group-2","867147","Hannaford Original Seltzer Water","unit",1,3.6,false,"na","productOverview"
